trip_id,date,time,route_id,route_name,transport_type,vehicle_id,source_stop,destination_stop,distance_km,vehicle_capacity,passenger_count,ticket_price,revenue,delay_minutes,travel_time_mins,status
TRIP-12677,2024-03-15,16:45:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,54,20.0,1080.0,7,38,Moderate Delay
TRIP-12678,2024-03-15,06:20:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,92,45.0,4140.0,0,35,On-Time
TRIP-12679,2024-03-15,11:20:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-01,North Ridge Terminal,Tech Valley Central,24.5,320,231,45.0,10395.0,6,39,Moderate Delay
TRIP-12680,2024-03-15,12:15:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,187,45.0,8415.0,0,35,On-Time
TRIP-12681,2024-03-15,16:45:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,272,45.0,12240.0,6,38,Moderate Delay
TRIP-12682,2024-03-15,06:00:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,73,40.0,2920.0,0,30,On-Time
TRIP-12683,2024-03-15,13:10:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,200,40.0,8000.0,4,33,Moderate Delay
TRIP-12684,2024-03-15,17:15:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,332,40.0,13280.0,0,30,On-Time
TRIP-12685,2024-03-15,18:20:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,323,40.0,12920.0,6,34,Moderate Delay
TRIP-12686,2024-03-15,19:10:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-08,East Suburb Terminal,Financial District Hub,21.0,320,306,40.0,12240.0,3,31,On-Time
TRIP-12687,2024-03-15,22:20:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-09,East Suburb Terminal,Financial District Hub,21.0,320,79,40.0,3160.0,0,30,On-Time
TRIP-12688,2024-03-15,12:45:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,524,25.0,13100.0,6,59,Moderate Delay
TRIP-12689,2024-03-15,18:45:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,22,66,Major Delay
TRIP-12690,2024-03-15,21:40:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-504,Coastal Harbor Junction,Old City Main Junction,38.0,750,435,25.0,10875.0,0,55,On-Time
TRIP-12691,2024-03-15,15:50:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-604,Northern Industrial Zone,South Terminal Intermodal,42.5,750,422,30.0,12660.0,0,65,On-Time
TRIP-12692,2024-03-15,17:20:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,6,68,Moderate Delay
TRIP-12693,2024-03-15,07:15:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-07,East Ring Hub,West Ring Hub,18.0,85,44,35.0,1540.0,1,32,On-Time
TRIP-12694,2024-03-15,16:45:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,56,35.0,1960.0,0,32,On-Time
TRIP-12695,2024-03-15,18:45:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,0,32,On-Time
TRIP-12696,2024-03-16,09:20:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,54,30.0,1620.0,0,45,On-Time
TRIP-12697,2024-03-16,11:30:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,34,30.0,1020.0,0,45,On-Time
TRIP-12698,2024-03-16,20:00:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E107,Central Railway Station,Cyber City Tech Park,16.5,60,35,30.0,1050.0,5,47,Moderate Delay
TRIP-12699,2024-03-16,10:10:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,37,90.0,3330.0,0,60,On-Time
TRIP-12700,2024-03-16,19:20:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,44,90.0,3960.0,0,60,On-Time
TRIP-12701,2024-03-16,20:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,28,90.0,2520.0,0,60,On-Time
TRIP-12702,2024-03-16,11:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W306,Westside Mall Circle,South Harbor Port Gate,14.2,60,31,25.0,775.0,0,38,On-Time
TRIP-12703,2024-03-16,14:10:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,30,25.0,750.0,0,38,On-Time
TRIP-12704,2024-03-16,18:15:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,47,25.0,1175.0,16,46,Major Delay
TRIP-12705,2024-03-16,20:10:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W301,Westside Mall Circle,South Harbor Port Gate,14.2,60,39,25.0,975.0,0,38,On-Time
TRIP-12706,2024-03-16,22:20:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,15,25.0,375.0,0,38,On-Time
TRIP-12707,2024-03-16,12:40:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U408,State University North Gate,City Commercial Center,11.0,60,29,20.0,580.0,5,36,Moderate Delay
TRIP-12708,2024-03-16,13:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,21,20.0,420.0,0,32,On-Time
TRIP-12709,2024-03-16,14:40:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,27,20.0,540.0,0,32,On-Time
TRIP-12710,2024-03-16,19:15:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,45,20.0,900.0,14,44,Moderate Delay
TRIP-12711,2024-03-16,21:10:15,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U406,State University North Gate,City Commercial Center,11.0,60,25,20.0,500.0,2,33,On-Time
TRIP-12712,2024-03-16,06:30:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,64,45.0,2880.0,0,35,On-Time
TRIP-12713,2024-03-16,10:30:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,230,45.0,10350.0,6,40,Moderate Delay
TRIP-12714,2024-03-16,18:10:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-03,North Ridge Terminal,Tech Valley Central,24.5,320,311,45.0,13995.0,0,35,On-Time
TRIP-12715,2024-03-16,20:15:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-09,North Ridge Terminal,Tech Valley Central,24.5,320,192,45.0,8640.0,0,35,On-Time
TRIP-12716,2024-03-16,21:50:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,128,45.0,5760.0,0,35,On-Time
TRIP-12717,2024-03-16,07:50:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,140,40.0,5600.0,1,30,On-Time
TRIP-12718,2024-03-16,08:15:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,219,40.0,8760.0,0,30,On-Time
TRIP-12719,2024-03-16,11:20:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,145,40.0,5800.0,0,30,On-Time
TRIP-12720,2024-03-16,12:00:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-03,East Suburb Terminal,Financial District Hub,21.0,320,115,40.0,4600.0,0,30,On-Time
TRIP-12721,2024-03-16,21:00:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,130,40.0,5200.0,6,34,Moderate Delay
TRIP-12722,2024-03-16,07:40:15,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,284,25.0,7100.0,0,55,On-Time
TRIP-12723,2024-03-16,10:50:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,549,25.0,13725.0,6,59,Moderate Delay
TRIP-12724,2024-03-16,19:40:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,478,25.0,11950.0,22,70,Major Delay
TRIP-12725,2024-03-16,11:15:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,302,30.0,9060.0,0,65,On-Time
TRIP-12726,2024-03-16,20:50:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,470,30.0,14100.0,0,65,On-Time
TRIP-12727,2024-03-16,12:10:45,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-01,East Ring Hub,West Ring Hub,18.0,85,32,35.0,1120.0,2,33,On-Time
TRIP-12728,2024-03-16,14:50:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,35,35.0,1225.0,0,32,On-Time
TRIP-12729,2024-03-16,16:20:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,48,35.0,1680.0,0,32,On-Time
TRIP-12730,2024-03-16,17:40:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-04,East Ring Hub,West Ring Hub,18.0,85,60,35.0,2100.0,13,40,Moderate Delay
TRIP-12731,2024-03-17,08:00:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E108,Central Railway Station,Cyber City Tech Park,16.5,60,45,30.0,1350.0,0,45,On-Time
TRIP-12732,2024-03-17,14:15:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,28,30.0,840.0,3,47,On-Time
TRIP-12733,2024-03-17,16:40:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E102,Central Railway Station,Cyber City Tech Park,16.5,60,31,30.0,930.0,0,45,On-Time
TRIP-12734,2024-03-17,17:50:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,55,30.0,1650.0,12,52,Moderate Delay
TRIP-12735,2024-03-17,21:40:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,18,30.0,540.0,2,46,On-Time
TRIP-12736,2024-03-17,08:45:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,48,90.0,4320.0,0,60,On-Time
TRIP-12737,2024-03-17,16:45:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A209,International Airport Terminal 2,Downtown Central Terminal,28.0,50,30,90.0,2700.0,0,60,On-Time
TRIP-12738,2024-03-17,21:45:15,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,16,90.0,1440.0,0,60,On-Time
TRIP-12739,2024-03-17,10:00:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W302,Westside Mall Circle,South Harbor Port Gate,14.2,60,41,25.0,1025.0,0,38,On-Time
TRIP-12740,2024-03-17,13:00:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,23,25.0,575.0,0,38,On-Time
TRIP-12741,2024-03-17,14:30:00,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W309,Westside Mall Circle,South Harbor Port Gate,14.2,60,22,25.0,550.0,0,38,On-Time
TRIP-12742,2024-03-17,20:20:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,36,25.0,900.0,0,38,On-Time
TRIP-12743,2024-03-17,22:40:15,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W308,Westside Mall Circle,South Harbor Port Gate,14.2,60,12,25.0,300.0,0,38,On-Time
TRIP-12744,2024-03-17,07:20:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,21,20.0,420.0,0,32,On-Time
TRIP-12745,2024-03-17,11:15:00,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U403,State University North Gate,City Commercial Center,11.0,60,34,20.0,680.0,8,38,Moderate Delay
TRIP-12746,2024-03-17,22:00:30,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U401,State University North Gate,City Commercial Center,11.0,60,15,20.0,300.0,4,35,Moderate Delay
TRIP-12747,2024-03-17,06:45:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-08,North Ridge Terminal,Tech Valley Central,24.5,320,70,45.0,3150.0,0,35,On-Time
TRIP-12748,2024-03-17,14:20:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,150,45.0,6750.0,9,41,Moderate Delay
TRIP-12749,2024-03-17,20:10:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,170,45.0,7650.0,0,35,On-Time
TRIP-12750,2024-03-17,22:10:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-04,North Ridge Terminal,Tech Valley Central,24.5,320,73,45.0,3285.0,0,35,On-Time
TRIP-12751,2024-03-17,12:50:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,137,40.0,5480.0,0,30,On-Time
TRIP-12752,2024-03-17,13:10:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-01,East Suburb Terminal,Financial District Hub,21.0,320,133,40.0,5320.0,0,30,On-Time
TRIP-12753,2024-03-17,20:00:30,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-04,East Suburb Terminal,Financial District Hub,21.0,320,202,40.0,8080.0,2,31,On-Time
TRIP-12754,2024-03-17,21:50:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,137,40.0,5480.0,0,30,On-Time
TRIP-12755,2024-03-17,11:15:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-506,Coastal Harbor Junction,Old City Main Junction,38.0,750,308,25.0,7700.0,5,59,Moderate Delay
TRIP-12756,2024-03-17,14:00:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-504,Coastal Harbor Junction,Old City Main Junction,38.0,750,319,25.0,7975.0,0,55,On-Time
TRIP-12757,2024-03-17,17:45:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-503,Coastal Harbor Junction,Old City Main Junction,38.0,750,619,25.0,15475.0,21,70,Major Delay
TRIP-12758,2024-03-17,21:30:30,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,314,25.0,7850.0,0,55,On-Time
TRIP-12759,2024-03-17,07:30:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,331,30.0,9930.0,0,65,On-Time
TRIP-12760,2024-03-17,10:15:15,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-603,Northern Industrial Zone,South Terminal Intermodal,42.5,750,559,30.0,16770.0,22,84,Major Delay
TRIP-12761,2024-03-17,08:00:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,69,35.0,2415.0,20,47,Major Delay
TRIP-12762,2024-03-17,10:50:15,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-03,East Ring Hub,West Ring Hub,18.0,85,66,35.0,2310.0,16,42,Major Delay
TRIP-12763,2024-03-17,18:20:30,BRTS-01,BRTS Ring Corridor: Outer Express,BRTS,BRTS-OR-02,East Ring Hub,West Ring Hub,18.0,85,91,35.0,3185.0,22,43,Major Delay
TRIP-12764,2024-03-18,07:45:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E106,Central Railway Station,Cyber City Tech Park,16.5,60,33,30.0,990.0,0,45,On-Time
TRIP-12765,2024-03-18,10:00:30,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E101,Central Railway Station,Cyber City Tech Park,16.5,60,59,30.0,1770.0,0,45,On-Time
TRIP-12766,2024-03-18,14:00:45,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E101,Central Railway Station,Cyber City Tech Park,16.5,60,37,30.0,1110.0,5,48,Moderate Delay
TRIP-12767,2024-03-18,16:00:00,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E101,Central Railway Station,Cyber City Tech Park,16.5,60,42,30.0,1260.0,3,47,On-Time
TRIP-12768,2024-03-18,20:10:15,BUS-101,Central Station ⇄ IT Tech Park,Bus,BUS-KA01-E111,Central Railway Station,Cyber City Tech Park,16.5,60,41,30.0,1230.0,0,45,On-Time
TRIP-12769,2024-03-18,07:00:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A207,International Airport Terminal 2,Downtown Central Terminal,28.0,50,30,90.0,2700.0,0,60,On-Time
TRIP-12770,2024-03-18,08:45:30,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A205,International Airport Terminal 2,Downtown Central Terminal,28.0,50,48,90.0,4320.0,0,60,On-Time
TRIP-12771,2024-03-18,17:30:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A203,International Airport Terminal 2,Downtown Central Terminal,28.0,50,54,90.0,4860.0,0,60,On-Time
TRIP-12772,2024-03-18,22:15:45,BUS-102,Airport Express ⇄ Downtown Terminal,Bus,BUS-KA01-A201,International Airport Terminal 2,Downtown Central Terminal,28.0,50,14,90.0,1260.0,5,63,Moderate Delay
TRIP-12773,2024-03-18,08:00:30,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W304,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,0,38,On-Time
TRIP-12774,2024-03-18,09:30:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W307,Westside Mall Circle,South Harbor Port Gate,14.2,60,64,25.0,1600.0,26,56,Major Delay
TRIP-12775,2024-03-18,16:10:45,BUS-105,Westside Mall ⇄ Harbor Port,Bus,BUS-KA02-W306,Westside Mall Circle,South Harbor Port Gate,14.2,60,59,25.0,1475.0,0,38,On-Time
TRIP-12776,2024-03-18,10:15:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U407,State University North Gate,City Commercial Center,11.0,60,55,20.0,1100.0,29,56,Major Delay
TRIP-12777,2024-03-18,16:40:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U402,State University North Gate,City Commercial Center,11.0,60,58,20.0,1160.0,0,32,On-Time
TRIP-12778,2024-03-18,20:50:45,BUS-110,University Campus ⇄ City Center,Bus,BUS-KA02-U405,State University North Gate,City Commercial Center,11.0,60,53,20.0,1060.0,0,32,On-Time
TRIP-12779,2024-03-18,07:15:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-02,North Ridge Terminal,Tech Valley Central,24.5,320,177,45.0,7965.0,0,35,On-Time
TRIP-12780,2024-03-18,13:30:45,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-06,North Ridge Terminal,Tech Valley Central,24.5,320,215,45.0,9675.0,0,35,On-Time
TRIP-12781,2024-03-18,15:30:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,199,45.0,8955.0,0,35,On-Time
TRIP-12782,2024-03-18,16:15:00,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-05,North Ridge Terminal,Tech Valley Central,24.5,320,227,45.0,10215.0,0,35,On-Time
TRIP-12783,2024-03-18,19:40:15,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-07,North Ridge Terminal,Tech Valley Central,24.5,320,316,45.0,14220.0,0,35,On-Time
TRIP-12784,2024-03-18,21:30:30,METRO-BLU,Metro Blue Line: North Ridge ⇄ Tech Valley,Metro,METRO-B-10,North Ridge Terminal,Tech Valley Central,24.5,320,164,45.0,7380.0,2,36,On-Time
TRIP-12785,2024-03-18,08:20:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,345,40.0,13800.0,5,32,Moderate Delay
TRIP-12786,2024-03-18,12:30:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-07,East Suburb Terminal,Financial District Hub,21.0,320,209,40.0,8360.0,0,30,On-Time
TRIP-12787,2024-03-18,13:00:45,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-02,East Suburb Terminal,Financial District Hub,21.0,320,173,40.0,6920.0,0,30,On-Time
TRIP-12788,2024-03-18,14:10:00,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-05,East Suburb Terminal,Financial District Hub,21.0,320,167,40.0,6680.0,6,33,Moderate Delay
TRIP-12789,2024-03-18,21:10:15,METRO-RED,Metro Red Line: East Suburb ⇄ Financial District,Metro,METRO-R-10,East Suburb Terminal,Financial District Hub,21.0,320,140,40.0,5600.0,7,33,Moderate Delay
TRIP-12790,2024-03-18,06:20:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-505,Coastal Harbor Junction,Old City Main Junction,38.0,750,168,25.0,4200.0,0,55,On-Time
TRIP-12791,2024-03-18,19:45:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-502,Coastal Harbor Junction,Old City Main Junction,38.0,750,810,25.0,20250.0,4,58,Moderate Delay
TRIP-12792,2024-03-18,21:10:45,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-501,Coastal Harbor Junction,Old City Main Junction,38.0,750,373,25.0,9325.0,0,55,On-Time
TRIP-12793,2024-03-18,22:10:00,RAIL-CST,Suburban Rail: Coast Line ⇄ Old City Junction,Suburban Rail,RAIL-EMU-504,Coastal Harbor Junction,Old City Main Junction,38.0,750,252,25.0,6300.0,1,55,On-Time
TRIP-12794,2024-03-18,09:50:00,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-601,Northern Industrial Zone,South Terminal Intermodal,42.5,750,810,30.0,24300.0,23,81,Major Delay
TRIP-12795,2024-03-18,13:10:45,RAIL-EXT,Suburban Rail: Industrial Corridor ⇄ South Terminal,Suburban Rail,RAIL-EMU-605,Northern Industrial Zone,South Terminal Intermodal,42.5,750,486,30.0,14580.0,6,69,Moderate Delay
